age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
39,technician,married,basic.6y,no,no,no,cellular,apr,tue,88,3,999,0,nonexistent,no
36,admin.,divorced,university.degree,no,yes,no,cellular,jul,wed,81,1,999,0,nonexistent,no
44,services,married,high.school,no,yes,no,cellular,apr,fri,240,1,999,2,failure,no
31,admin.,single,high.school,unknown,yes,no,cellular,may,mon,309,1,999,0,nonexistent,yes
50,technician,married,basic.6y,no,yes,no,telephone,may,tue,418,2,999,0,nonexistent,no
56,admin.,divorced,unknown,unknown,yes,no,telephone,may,thu,719,1,999,0,nonexistent,no
30,admin.,divorced,high.school,no,yes,no,cellular,nov,thu,274,2,999,0,nonexistent,no
41,admin.,divorced,high.school,no,no,no,telephone,may,mon,177,4,999,0,nonexistent,no
25,technician,single,professional.course,no,yes,yes,telephone,may,fri,156,2,999,0,nonexistent,no
30,admin.,single,basic.9y,no,yes,no,telephone,jul,thu,45,1,999,0,nonexistent,no
31,management,married,university.degree,no,no,no,cellular,aug,tue,133,2,999,0,nonexistent,no
41,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,101,3,999,0,nonexistent,no
33,technician,married,professional.course,no,no,no,cellular,may,mon,453,2,999,0,nonexistent,no
55,admin.,married,basic.4y,no,no,yes,cellular,apr,fri,106,1,999,0,nonexistent,no
47,entrepreneur,married,high.school,no,no,no,telephone,may,mon,118,1,999,0,nonexistent,no
44,services,married,high.school,no,yes,no,cellular,may,tue,358,1,999,1,failure,no
28,technician,single,professional.course,no,yes,no,cellular,aug,thu,78,3,999,0,nonexistent,yes
33,admin.,single,university.degree,no,no,no,cellular,aug,thu,402,1,999,0,nonexistent,no
32,services,single,unknown,no,yes,no,cellular,may,fri,189,3,999,0,nonexistent,no
48,services,married,high.school,no,yes,no,telephone,jun,mon,57,8,999,0,nonexistent,no
37,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,223,1,999,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,jun,mon,335,2,999,0,nonexistent,yes
52,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,393,3,999,0,nonexistent,no
59,self-employed,married,university.degree,no,no,no,cellular,may,tue,94,2,999,1,failure,no
48,technician,married,professional.course,no,no,no,cellular,jul,thu,38,1,999,0,nonexistent,no
38,technician,married,professional.course,no,no,no,cellular,nov,wed,194,2,999,1,failure,no
55,blue-collar,married,unknown,unknown,no,no,cellular,may,fri,9,2,999,2,failure,no
29,blue-collar,single,basic.9y,no,no,no,cellular,may,fri,239,2,999,0,nonexistent,no
51,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,263,6,999,0,nonexistent,no
37,services,married,high.school,no,no,no,telephone,jun,mon,88,1,999,0,nonexistent,no
56,retired,married,basic.9y,unknown,yes,no,telephone,jun,thu,60,20,999,0,nonexistent,no
57,retired,divorced,university.degree,unknown,no,no,cellular,aug,thu,327,5,999,0,nonexistent,no
42,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,113,2,999,0,nonexistent,no
59,admin.,married,professional.course,no,no,no,telephone,may,mon,51,2,999,0,nonexistent,no
37,admin.,divorced,high.school,no,no,no,cellular,jul,tue,81,4,999,0,nonexistent,no
30,unemployed,married,professional.course,no,yes,no,telephone,nov,fri,77,5,999,0,nonexistent,no
36,admin.,married,high.school,no,yes,no,cellular,sep,thu,192,1,999,0,nonexistent,no
40,technician,married,professional.course,no,yes,no,cellular,aug,mon,100,2,999,0,nonexistent,no
44,management,married,basic.9y,unknown,no,no,telephone,may,wed,282,2,999,0,nonexistent,no
33,admin.,married,university.degree,no,no,no,cellular,mar,thu,56,2,999,0,nonexistent,no
36,services,single,high.school,no,no,no,cellular,may,wed,15,7,999,0,nonexistent,no
40,admin.,married,high.school,no,no,no,cellular,aug,tue,119,1,999,0,nonexistent,no
56,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,thu,315,1,999,0,nonexistent,no
50,housemaid,married,basic.4y,no,no,yes,cellular,jul,wed,462,1,4,1,success,yes
34,blue-collar,married,basic.6y,no,yes,no,cellular,may,tue,162,1,999,1,failure,no
54,self-employed,married,university.degree,no,no,yes,cellular,may,tue,388,1,999,0,nonexistent,no
21,student,single,high.school,no,no,no,cellular,may,fri,42,4,999,0,nonexistent,no
49,retired,married,high.school,no,yes,no,cellular,may,mon,83,2,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,490,3,999,2,failure,yes
45,unemployed,married,university.degree,no,no,no,telephone,may,fri,191,1,999,0,nonexistent,no
42,admin.,divorced,university.degree,no,no,yes,telephone,may,fri,161,1,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,75,6,999,0,nonexistent,no
56,blue-collar,married,high.school,unknown,yes,no,telephone,jun,fri,79,3,999,0,nonexistent,no
44,unemployed,married,university.degree,no,yes,no,cellular,nov,thu,1058,1,999,0,nonexistent,no
38,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,146,3,999,0,nonexistent,no
32,blue-collar,married,basic.9y,no,no,yes,cellular,jul,mon,102,2,999,0,nonexistent,no
55,admin.,married,high.school,no,yes,no,cellular,apr,wed,140,3,999,1,failure,no
36,management,married,university.degree,no,no,no,cellular,jun,tue,522,1,6,2,success,yes
46,entrepreneur,divorced,high.school,no,no,no,telephone,jun,fri,485,3,999,0,nonexistent,no
44,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,103,3,999,0,nonexistent,no
32,blue-collar,married,basic.6y,no,no,yes,telephone,may,tue,60,1,999,0,nonexistent,no
56,technician,married,professional.course,unknown,no,no,telephone,may,thu,191,1,999,0,nonexistent,no
46,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,577,1,999,0,nonexistent,no
32,management,single,university.degree,no,no,no,cellular,jul,mon,173,6,999,0,nonexistent,no
34,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,fri,176,1,999,0,nonexistent,no
59,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,159,1,999,0,nonexistent,no
37,admin.,single,university.degree,no,no,no,cellular,may,fri,104,2,999,1,failure,no
36,technician,single,professional.course,no,yes,no,cellular,jun,tue,569,2,999,0,nonexistent,no
30,services,divorced,basic.9y,no,yes,no,telephone,may,thu,49,1,999,0,nonexistent,no
49,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,wed,52,1,999,1,failure,no
53,self-employed,married,basic.4y,no,yes,yes,cellular,nov,tue,464,2,999,1,failure,no
81,retired,married,high.school,no,no,no,cellular,aug,tue,50,3,999,0,nonexistent,no
22,technician,single,professional.course,no,yes,no,cellular,nov,tue,358,1,999,0,nonexistent,yes
40,technician,single,university.degree,no,yes,no,cellular,aug,fri,117,2,999,0,nonexistent,no
68,retired,married,professional.course,no,no,no,cellular,oct,thu,76,1,999,1,failure,no
34,technician,married,professional.course,no,no,no,cellular,apr,fri,141,2,999,0,nonexistent,no
39,services,single,high.school,unknown,no,no,telephone,may,wed,364,3,999,0,nonexistent,no
43,admin.,married,university.degree,no,yes,no,telephone,jul,tue,145,2,999,0,nonexistent,no
26,technician,married,basic.6y,no,yes,no,telephone,jun,fri,11,20,999,0,nonexistent,no
32,admin.,married,high.school,no,no,no,telephone,jun,wed,103,1,999,0,nonexistent,no
41,unemployed,married,university.degree,unknown,no,no,telephone,jun,tue,238,2,999,0,nonexistent,no
32,admin.,married,university.degree,no,yes,yes,cellular,may,thu,135,3,999,0,nonexistent,no
26,entrepreneur,single,university.degree,no,no,no,telephone,jul,fri,117,1,999,0,nonexistent,no
48,services,divorced,high.school,no,yes,no,cellular,jul,mon,72,2,999,0,nonexistent,no
44,admin.,single,university.degree,no,no,no,cellular,aug,mon,207,1,6,1,success,yes
56,unemployed,married,unknown,no,no,no,telephone,jul,thu,626,5,999,0,nonexistent,no
32,technician,married,university.degree,no,yes,no,cellular,jul,thu,357,7,999,0,nonexistent,no
41,housemaid,married,basic.4y,unknown,no,no,cellular,aug,thu,107,1,999,0,nonexistent,no
28,technician,single,basic.9y,no,no,no,cellular,may,tue,223,1,999,0,nonexistent,no
36,blue-collar,married,basic.9y,no,unknown,unknown,cellular,nov,tue,95,1,999,0,nonexistent,no
39,technician,married,professional.course,no,no,no,telephone,jun,mon,164,2,999,0,nonexistent,no
59,technician,married,professional.course,no,no,yes,cellular,aug,tue,138,2,999,0,nonexistent,no
46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,210,3,999,0,nonexistent,no
30,services,married,high.school,no,yes,no,telephone,may,tue,129,1,999,0,nonexistent,no
36,admin.,single,university.degree,no,no,yes,cellular,aug,tue,35,2,999,0,nonexistent,no
51,services,married,high.school,unknown,yes,no,cellular,jul,fri,507,1,999,0,nonexistent,no
35,admin.,married,university.degree,no,no,no,cellular,aug,mon,337,4,999,0,nonexistent,no
37,technician,single,university.degree,no,no,no,cellular,apr,mon,190,1,999,0,nonexistent,no
38,entrepreneur,married,basic.6y,no,unknown,unknown,telephone,may,wed,234,2,999,0,nonexistent,no
37,technician,divorced,professional.course,no,no,no,cellular,may,mon,66,1,999,1,failure,no
52,admin.,married,high.school,no,no,no,cellular,aug,tue,80,1,999,0,nonexistent,no
45,admin.,divorced,university.degree,unknown,yes,no,telephone,may,mon,212,5,999,0,nonexistent,no
55,entrepreneur,divorced,university.degree,no,no,no,cellular,nov,fri,48,1,999,0,nonexistent,no
44,blue-collar,married,high.school,unknown,no,no,telephone,jun,tue,390,2,999,0,nonexistent,no
37,housemaid,married,university.degree,no,no,no,cellular,oct,thu,453,1,6,2,success,yes
44,technician,divorced,professional.course,unknown,no,no,cellular,aug,wed,196,2,999,0,nonexistent,no
56,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,tue,368,5,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,telephone,may,fri,90,2,999,0,nonexistent,no
35,blue-collar,married,basic.9y,no,yes,no,telephone,may,thu,191,2,999,0,nonexistent,no
24,admin.,married,university.degree,no,yes,no,cellular,jul,wed,134,1,999,0,nonexistent,no
21,services,single,high.school,no,yes,no,cellular,may,thu,136,1,999,1,failure,no
35,self-employed,single,university.degree,no,yes,yes,cellular,sep,tue,179,1,999,1,failure,no
49,admin.,married,university.degree,no,no,no,cellular,may,wed,155,1,999,0,nonexistent,no
60,self-employed,married,professional.course,unknown,no,no,telephone,jun,tue,247,5,999,0,nonexistent,no
43,housemaid,married,basic.6y,unknown,yes,no,cellular,jul,wed,61,3,999,0,nonexistent,no
55,blue-collar,married,basic.4y,no,yes,no,telephone,jul,tue,86,1,999,0,nonexistent,no
53,technician,married,high.school,no,yes,no,cellular,aug,wed,78,1,999,0,nonexistent,no
32,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,184,1,999,0,nonexistent,no
43,technician,married,professional.course,no,no,no,cellular,may,thu,460,1,999,1,failure,yes
46,admin.,married,university.degree,unknown,yes,no,cellular,jul,tue,112,2,999,0,nonexistent,no
36,admin.,divorced,high.school,no,yes,no,cellular,may,tue,236,1,999,1,failure,no
33,technician,single,university.degree,no,yes,no,cellular,aug,tue,113,1,999,0,nonexistent,no
35,admin.,single,university.degree,no,yes,yes,telephone,may,fri,218,1,999,0,nonexistent,no
38,admin.,married,high.school,unknown,no,no,telephone,apr,mon,121,4,999,0,nonexistent,no
57,management,married,professional.course,unknown,yes,no,cellular,nov,thu,224,2,999,1,failure,no
32,technician,single,professional.course,no,yes,no,cellular,jul,tue,479,1,999,0,nonexistent,no
63,retired,married,high.school,no,yes,no,telephone,may,mon,87,3,999,0,nonexistent,no
43,admin.,married,professional.course,no,yes,no,telephone,jun,thu,193,2,999,0,nonexistent,no
26,admin.,single,high.school,no,no,no,telephone,may,tue,109,1,999,0,nonexistent,no
65,retired,married,professional.course,no,yes,no,cellular,aug,tue,261,1,6,3,success,yes
37,admin.,married,high.school,no,no,no,telephone,may,tue,185,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,apr,tue,179,3,999,0,nonexistent,yes
38,admin.,divorced,high.school,no,no,no,telephone,jun,mon,100,3,999,0,nonexistent,no
65,housemaid,divorced,basic.4y,no,yes,no,cellular,aug,tue,212,1,999,0,nonexistent,no
39,unemployed,married,high.school,no,yes,no,telephone,may,fri,380,1,999,0,nonexistent,no
57,admin.,married,university.degree,unknown,yes,yes,cellular,aug,tue,61,4,999,0,nonexistent,no
50,unemployed,unknown,basic.9y,no,yes,yes,cellular,nov,thu,139,1,999,0,nonexistent,no
54,technician,married,basic.6y,no,yes,no,cellular,jul,thu,823,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,no,no,cellular,aug,mon,157,1,999,0,nonexistent,no
29,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,160,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,telephone,may,fri,122,2,999,0,nonexistent,no
38,admin.,married,high.school,no,no,no,cellular,may,fri,217,2,999,0,nonexistent,no
51,services,married,unknown,no,no,yes,cellular,aug,fri,135,3,999,0,nonexistent,no
31,admin.,divorced,high.school,no,no,no,telephone,jun,fri,111,3,999,0,nonexistent,no
40,admin.,divorced,high.school,no,yes,no,telephone,sep,fri,101,1,999,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,cellular,oct,mon,297,5,999,0,nonexistent,yes
34,services,married,high.school,no,no,yes,telephone,jun,tue,222,3,999,0,nonexistent,no
27,admin.,married,high.school,no,yes,no,telephone,aug,mon,36,1,999,0,nonexistent,no
43,admin.,divorced,university.degree,no,yes,no,cellular,nov,fri,741,4,999,2,failure,yes
31,admin.,divorced,university.degree,no,no,yes,cellular,aug,thu,376,1,999,0,nonexistent,no
41,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,198,1,999,0,nonexistent,no
47,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,tue,118,1,999,0,nonexistent,no
42,management,married,university.degree,no,no,no,telephone,jun,wed,168,8,999,0,nonexistent,no
46,admin.,married,high.school,no,no,no,cellular,apr,thu,243,1,999,0,nonexistent,no
42,unknown,single,university.degree,no,no,no,cellular,jul,fri,366,6,999,0,nonexistent,yes
32,unknown,married,basic.6y,unknown,yes,no,telephone,may,tue,290,1,999,0,nonexistent,no
31,technician,married,professional.course,no,no,no,cellular,aug,tue,91,1,999,0,nonexistent,no
45,services,divorced,high.school,unknown,yes,no,telephone,may,wed,101,2,999,0,nonexistent,no
31,entrepreneur,unknown,university.degree,no,yes,no,telephone,oct,thu,157,4,999,1,failure,no
43,technician,divorced,high.school,no,yes,no,cellular,nov,thu,94,1,999,0,nonexistent,no
54,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,102,1,999,0,nonexistent,no
39,admin.,single,high.school,no,no,no,cellular,oct,fri,95,1,999,0,nonexistent,no
54,retired,divorced,basic.4y,no,yes,no,telephone,may,tue,276,2,999,0,nonexistent,no
23,blue-collar,single,professional.course,no,yes,no,cellular,may,fri,136,3,999,1,failure,no
34,blue-collar,married,professional.course,no,yes,yes,telephone,jun,mon,190,1,999,0,nonexistent,no
46,blue-collar,married,basic.9y,no,yes,no,cellular,may,wed,113,1,999,0,nonexistent,no
45,technician,married,professional.course,no,no,no,cellular,nov,wed,193,1,999,0,nonexistent,no
48,admin.,divorced,high.school,unknown,no,no,cellular,may,mon,146,1,999,0,nonexistent,no
43,technician,divorced,professional.course,no,yes,no,cellular,jul,thu,87,3,999,0,nonexistent,no
32,technician,single,university.degree,no,no,no,cellular,aug,tue,68,1,999,0,nonexistent,no
32,admin.,married,high.school,no,yes,no,telephone,jun,wed,156,1,999,0,nonexistent,no
59,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,113,2,999,0,nonexistent,no
29,student,single,unknown,no,yes,no,cellular,apr,fri,170,5,999,0,nonexistent,yes
47,admin.,married,high.school,no,yes,no,cellular,nov,fri,140,3,999,0,nonexistent,no
31,management,married,basic.9y,no,no,yes,telephone,may,wed,161,2,999,0,nonexistent,no
31,technician,divorced,high.school,no,yes,no,cellular,aug,fri,138,1,999,0,nonexistent,no
34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,811,2,999,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,telephone,oct,mon,131,1,999,0,nonexistent,yes
45,housemaid,married,professional.course,unknown,yes,no,telephone,may,tue,1597,2,999,0,nonexistent,yes
40,technician,single,high.school,no,no,no,telephone,may,tue,151,4,999,0,nonexistent,no
31,services,married,high.school,no,no,yes,telephone,jun,fri,35,1,999,0,nonexistent,no
50,blue-collar,married,professional.course,no,yes,no,cellular,aug,mon,45,8,999,0,nonexistent,no
32,admin.,single,university.degree,no,no,no,cellular,aug,wed,226,5,999,0,nonexistent,no
54,entrepreneur,married,basic.4y,unknown,yes,no,cellular,nov,mon,310,1,999,0,nonexistent,no
31,admin.,married,university.degree,no,no,no,cellular,apr,fri,170,1,999,0,nonexistent,no
39,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,145,2,999,0,nonexistent,no
47,technician,married,basic.9y,no,no,yes,cellular,nov,wed,208,1,999,0,nonexistent,no
32,blue-collar,married,basic.9y,no,no,no,cellular,apr,fri,66,2,999,0,nonexistent,no
38,entrepreneur,married,university.degree,unknown,no,no,cellular,jul,mon,157,1,999,0,nonexistent,no
44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,mon,79,1,999,0,nonexistent,no
29,admin.,single,university.degree,no,yes,no,cellular,jul,thu,543,1,999,0,nonexistent,no
29,technician,married,professional.course,no,no,no,cellular,nov,tue,154,3,999,1,failure,no
38,blue-collar,single,basic.9y,no,yes,no,telephone,may,wed,65,5,999,0,nonexistent,no
45,unknown,married,unknown,no,no,no,telephone,jun,tue,164,4,999,0,nonexistent,no
38,admin.,married,basic.6y,no,no,no,cellular,jul,thu,213,3,999,0,nonexistent,no
